TradeID,Ticker,EntryDate,DayIndex,CloseDate,Day0_Close,Day1_Close,Day2_Close,Day3_Close,Day4_Close,Day5_Close,Close,CumReturnFromEntry,RunningMaxReturn,DrawdownFromPeak
6,MOIL,2024-07-03,0,2024-07-04,517.0054321289062,521.1373291015625,534.8779907226562,520.1763916015625,502.3039245605469,517.1976318359375,517.0054321289062,0.0,0.0,0.0
6,MOIL,2024-07-03,1,2024-07-05,517.0054321289062,521.1373291015625,534.8779907226562,520.1763916015625,502.3039245605469,517.1976318359375,521.1373291015625,0.007991979805012983,0.007991979805012983,0.0
6,MOIL,2024-07-03,2,2024-07-08,517.0054321289062,521.1373291015625,534.8779907226562,520.1763916015625,502.3039245605469,517.1976318359375,534.8779907226562,0.03456938260813813,0.03456938260813813,0.0
6,MOIL,2024-07-03,3,2024-07-09,517.0054321289062,521.1373291015625,534.8779907226562,520.1763916015625,502.3039245605469,517.1976318359375,520.1763916015625,0.006133319450047248,0.03456938260813813,-0.028436063158090885
6,MOIL,2024-07-03,4,2024-07-10,517.0054321289062,521.1373291015625,534.8779907226562,520.1763916015625,502.3039245605469,517.1976318359375,502.3039245605469,-0.028435886075359074,0.03456938260813813,-0.0630052686834972
6,MOIL,2024-07-03,5,2024-07-11,517.0054321289062,521.1373291015625,534.8779907226562,520.1763916015625,502.3039245605469,517.1976318359375,517.1976318359375,0.0003717556820241885,0.03456938260813813,-0.034197626926113944
7,CARTRADE,2024-07-04,0,2024-07-05,845.25,835.3499755859375,826.0,825.8499755859375,831.4000244140625,833.4000244140625,845.25,0.0,0.0,0.0
7,CARTRADE,2024-07-04,1,2024-07-08,845.25,835.3499755859375,826.0,825.8499755859375,831.4000244140625,833.4000244140625,835.3499755859375,-0.011712539975229252,0.0,-0.011712539975229252
7,CARTRADE,2024-07-04,2,2024-07-09,845.25,835.3499755859375,826.0,825.8499755859375,831.4000244140625,833.4000244140625,826.0,-0.022774327122153215,0.0,-0.022774327122153215
7,CARTRADE,2024-07-04,3,2024-07-10,845.25,835.3499755859375,826.0,825.8499755859375,831.4000244140625,833.4000244140625,825.8499755859375,-0.022951818295252835,0.0,-0.022951818295252835
7,CARTRADE,2024-07-04,4,2024-07-11,845.25,835.3499755859375,826.0,825.8499755859375,831.4000244140625,833.4000244140625,831.4000244140625,-0.01638565582482998,0.0,-0.01638565582482998
7,CARTRADE,2024-07-04,5,2024-07-12,845.25,835.3499755859375,826.0,825.8499755859375,831.4000244140625,833.4000244140625,833.4000244140625,-0.0140194919679828,0.0,-0.0140194919679828
8,MOIL,2024-07-04,0,2024-07-05,521.1373291015625,534.8779907226562,520.1763916015625,502.3039245605469,517.1976318359375,507.9732055664063,521.1373291015625,0.0,0.0,0.0
8,MOIL,2024-07-04,1,2024-07-08,521.1373291015625,534.8779907226562,520.1763916015625,502.3039245605469,517.1976318359375,507.9732055664063,534.8779907226562,0.026366680822466737,0.026366680822466737,0.0
8,MOIL,2024-07-04,2,2024-07-09,521.1373291015625,534.8779907226562,520.1763916015625,502.3039245605469,517.1976318359375,507.9732055664063,520.1763916015625,-0.0018439237535653463,0.026366680822466737,-0.028210604576032083
8,MOIL,2024-07-04,3,2024-07-10,521.1373291015625,534.8779907226562,520.1763916015625,502.3039245605469,517.1976318359375,507.9732055664063,502.3039245605469,-0.0361390433755423,0.026366680822466737,-0.06250572419800904
8,MOIL,2024-07-04,4,2024-07-11,521.1373291015625,534.8779907226562,520.1763916015625,502.3039245605469,517.1976318359375,507.9732055664063,517.1976318359375,-0.007559806303680139,0.026366680822466737,-0.033926487126146876
8,MOIL,2024-07-04,5,2024-07-12,521.1373291015625,534.8779907226562,520.1763916015625,502.3039245605469,517.1976318359375,507.9732055664063,507.9732055664063,-0.025260373417983817,0.026366680822466737,-0.051627054240450554
9,TIMKEN,2024-07-08,0,2024-07-09,4238.626953125,4157.81396484375,4037.03955078125,4010.876708984375,3893.91015625,3882.189208984375,4238.626953125,0.0,0.0,0.0
9,TIMKEN,2024-07-08,1,2024-07-10,4238.626953125,4157.81396484375,4037.03955078125,4010.876708984375,3893.91015625,3882.189208984375,4157.81396484375,-0.01906584117332366,0.0,-0.01906584117332366
9,TIMKEN,2024-07-08,2,2024-07-11,4238.626953125,4157.81396484375,4037.03955078125,4010.876708984375,3893.91015625,3882.189208984375,4037.03955078125,-0.04755959997732906,0.0,-0.04755959997732906
9,TIMKEN,2024-07-08,3,2024-07-12,4238.626953125,4157.81396484375,4037.03955078125,4010.876708984375,3893.91015625,3882.189208984375,4010.876708984375,-0.053732080378697256,0.0,-0.053732080378697256
9,TIMKEN,2024-07-08,4,2024-07-15,4238.626953125,4157.81396484375,4037.03955078125,4010.876708984375,3893.91015625,3882.189208984375,3893.91015625,-0.08132746775954225,0.0,-0.08132746775954225
9,TIMKEN,2024-07-08,5,2024-07-16,4238.626953125,4157.81396484375,4037.03955078125,4010.876708984375,3893.91015625,3882.189208984375,3882.189208984375,-0.08409273759697944,0.0,-0.08409273759697944
10,TIINDIA,2024-07-08,0,2024-07-09,4401.140625,4517.8095703125,4238.5302734375,4143.75732421875,4069.485595703125,4085.3974609375,4401.140625,0.0,0.0,0.0
10,TIINDIA,2024-07-08,1,2024-07-10,4401.140625,4517.8095703125,4238.5302734375,4143.75732421875,4069.485595703125,4085.3974609375,4517.8095703125,0.026508797435323972,0.026508797435323972,0.0
10,TIINDIA,2024-07-08,2,2024-07-11,4401.140625,4517.8095703125,4238.5302734375,4143.75732421875,4069.485595703125,4085.3974609375,4238.5302734375,-0.03694732011942925,0.026508797435323972,-0.06345611755475322
10,TIINDIA,2024-07-08,3,2024-07-12,4401.140625,4517.8095703125,4238.5302734375,4143.75732421875,4069.485595703125,4085.3974609375,4143.75732421875,-0.05848104450905833,0.026508797435323972,-0.0849898419443823
10,TIINDIA,2024-07-08,4,2024-07-15,4401.140625,4517.8095703125,4238.5302734375,4143.75732421875,4069.485595703125,4085.3974609375,4069.485595703125,-0.0753566081058532,0.026508797435323972,-0.10186540554117718
10,TIINDIA,2024-07-08,5,2024-07-16,4401.140625,4517.8095703125,4238.5302734375,4143.75732421875,4069.485595703125,4085.3974609375,4085.3974609375,-0.0717412123277702,0.026508797435323972,-0.09825000976309417
11,SCHAEFFLER,2024-07-09,0,2024-07-10,4090.97900390625,4075.29248046875,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,4090.97900390625,0.0,0.0,0.0
11,SCHAEFFLER,2024-07-09,1,2024-07-11,4090.97900390625,4075.29248046875,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,4075.29248046875,-0.0038344179773402987,0.0,-0.0038344179773402987
11,SCHAEFFLER,2024-07-09,2,2024-07-12,4090.97900390625,4075.29248046875,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3929.240478515625,-0.039535408330424016,0.0,-0.039535408330424016
11,SCHAEFFLER,2024-07-09,3,2024-07-15,4090.97900390625,4075.29248046875,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3909.816162109375,-0.044283493419030706,0.0,-0.044283493419030706
11,SCHAEFFLER,2024-07-09,4,2024-07-16,4090.97900390625,4075.29248046875,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3979.15380859375,-0.027334580599344127,0.0,-0.027334580599344127
11,SCHAEFFLER,2024-07-09,5,2024-07-18,4090.97900390625,4075.29248046875,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3912.815673828125,-0.04355029197363436,0.0,-0.04355029197363436
12,SCHAEFFLER,2024-07-10,0,2024-07-11,4075.29248046875,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,4075.29248046875,0.0,0.0,0.0
12,SCHAEFFLER,2024-07-10,1,2024-07-12,4075.29248046875,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3929.240478515625,-0.035838409795884374,0.0,-0.035838409795884374
12,SCHAEFFLER,2024-07-10,2,2024-07-15,4075.29248046875,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3909.816162109375,-0.04060477110598493,0.0,-0.04060477110598493
12,SCHAEFFLER,2024-07-10,3,2024-07-16,4075.29248046875,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3979.15380859375,-0.023590618915269146,0.0,-0.023590618915269146
12,SCHAEFFLER,2024-07-10,4,2024-07-18,4075.29248046875,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3912.815673828125,-0.03986874743820512,0.0,-0.03986874743820512
12,SCHAEFFLER,2024-07-10,5,2024-07-19,4075.29248046875,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3806.98974609375,-0.06583643644250514,0.0,-0.06583643644250514
13,SCHAEFFLER,2024-07-11,0,2024-07-12,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3790.515869140625,3929.240478515625,0.0,0.0,0.0
13,SCHAEFFLER,2024-07-11,1,2024-07-15,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3790.515869140625,3909.816162109375,-0.004943529547875358,0.0,-0.004943529547875358
13,SCHAEFFLER,2024-07-11,2,2024-07-16,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3790.515869140625,3979.15380859375,0.012703047917540733,0.012703047917540733,0.0
13,SCHAEFFLER,2024-07-11,3,2024-07-18,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3790.515869140625,3912.815673828125,-0.004180147480742913,0.012703047917540733,-0.016883195398283646
13,SCHAEFFLER,2024-07-11,4,2024-07-19,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3790.515869140625,3806.98974609375,-0.031113069584394193,0.012703047917540733,-0.043816117501934926
13,SCHAEFFLER,2024-07-11,5,2024-07-22,3929.240478515625,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3790.515869140625,3790.515869140625,-0.035305706060375086,0.012703047917540733,-0.04800875397791582
14,SCHAEFFLER,2024-07-12,0,2024-07-15,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3790.515869140625,3831.970947265625,3909.816162109375,0.0,0.0,0.0
14,SCHAEFFLER,2024-07-12,1,2024-07-16,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3790.515869140625,3831.970947265625,3979.15380859375,0.01773424724065964,0.01773424724065964,0.0
14,SCHAEFFLER,2024-07-12,2,2024-07-18,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3790.515869140625,3831.970947265625,3912.815673828125,0.0007671746175226257,0.01773424724065964,-0.016967072623137014
14,SCHAEFFLER,2024-07-12,3,2024-07-19,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3790.515869140625,3831.970947265625,3806.98974609375,-0.02629955265215067,0.01773424724065964,-0.04403379989281031
14,SCHAEFFLER,2024-07-12,4,2024-07-22,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3790.515869140625,3831.970947265625,3790.515869140625,-0.030513018521153845,0.01773424724065964,-0.048247265761813485
14,SCHAEFFLER,2024-07-12,5,2024-07-23,3909.816162109375,3979.15380859375,3912.815673828125,3806.98974609375,3790.515869140625,3831.970947265625,3831.970947265625,-0.019910198233400345,0.01773424724065964,-0.037644445474059984
15,HAL,2024-07-18,0,2024-07-19,4697.6572265625,4890.4462890625,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4697.6572265625,0.0,0.0,0.0
15,HAL,2024-07-18,1,2024-07-22,4697.6572265625,4890.4462890625,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4890.4462890625,0.04103940607030476,0.04103940607030476,0.0
15,HAL,2024-07-18,2,2024-07-23,4697.6572265625,4890.4462890625,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4752.3134765625,0.01163478886687419,0.04103940607030476,-0.029404617203430572
15,HAL,2024-07-18,3,2024-07-24,4697.6572265625,4890.4462890625,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4745.8544921875,0.010259851517576246,0.04103940607030476,-0.030779554552728516
15,HAL,2024-07-18,4,2024-07-25,4697.6572265625,4890.4462890625,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4726.8193359375,0.006207798476675963,0.04103940607030476,-0.0348316075936288
15,HAL,2024-07-18,5,2024-07-26,4697.6572265625,4890.4462890625,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4800.5595703125,0.0219050345283065,0.04103940607030476,-0.019134371541998263
16,HAL,2024-07-19,0,2024-07-22,4890.4462890625,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4922.49658203125,4890.4462890625,0.0,0.0,0.0
16,HAL,2024-07-19,1,2024-07-23,4890.4462890625,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4922.49658203125,4752.3134765625,-0.028245441077419553,0.0,-0.028245441077419553
16,HAL,2024-07-19,2,2024-07-24,4890.4462890625,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4922.49658203125,4745.8544921875,-0.0295661762400663,0.0,-0.0295661762400663
16,HAL,2024-07-19,3,2024-07-25,4890.4462890625,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4922.49658203125,4726.8193359375,-0.03345849099517817,0.0,-0.03345849099517817
16,HAL,2024-07-19,4,2024-07-26,4890.4462890625,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4922.49658203125,4800.5595703125,-0.018380064606993374,0.0,-0.018380064606993374
16,HAL,2024-07-19,5,2024-07-29,4890.4462890625,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4922.49658203125,4922.49658203125,0.0065536540173092295,0.0065536540173092295,0.0
17,NMDC,2024-07-19,0,2024-07-22,71.63203430175781,71.87091827392578,71.27677154541016,70.4008560180664,73.05921936035156,74.78655242919922,71.63203430175781,0.0,0.0,0.0
17,NMDC,2024-07-19,1,2024-07-23,71.63203430175781,71.87091827392578,71.27677154541016,70.4008560180664,73.05921936035156,74.78655242919922,71.87091827392578,0.003334876281213095,0.003334876281213095,0.0
17,NMDC,2024-07-19,2,2024-07-24,71.63203430175781,71.87091827392578,71.27677154541016,70.4008560180664,73.05921936035156,74.78655242919922,71.27677154541016,-0.004959551404767781,0.003334876281213095,-0.008294427685980876
17,NMDC,2024-07-19,3,2024-07-25,71.63203430175781,71.87091827392578,71.27677154541016,70.4008560180664,73.05921936035156,74.78655242919922,70.4008560180664,-0.01718753761068592,0.003334876281213095,-0.020522413891899016
17,NMDC,2024-07-19,4,2024-07-26,71.63203430175781,71.87091827392578,71.27677154541016,70.4008560180664,73.05921936035156,74.78655242919922,73.05921936035156,0.019923838161311602,0.019923838161311602,0.0
17,NMDC,2024-07-19,5,2024-07-29,71.63203430175781,71.87091827392578,71.27677154541016,70.4008560180664,73.05921936035156,74.78655242919922,74.78655242919922,0.04403781294487108,0.04403781294487108,0.0
18,DIXON,2024-07-19,0,2024-07-22,11344.34375,10934.322265625,10978.837890625,10901.3994140625,11263.55859375,11618.32421875,11344.34375,0.0,0.0,0.0
18,DIXON,2024-07-19,1,2024-07-23,11344.34375,10934.322265625,10978.837890625,10901.3994140625,11263.55859375,11618.32421875,10934.322265625,-0.03614325283249642,0.0,-0.03614325283249642
18,DIXON,2024-07-19,2,2024-07-24,11344.34375,10934.322265625,10978.837890625,10901.3994140625,11263.55859375,11618.32421875,10978.837890625,-0.03221921579862208,0.0,-0.03221921579862208
18,DIXON,2024-07-19,3,2024-07-25,11344.34375,10934.322265625,10978.837890625,10901.3994140625,11263.55859375,11618.32421875,10901.3994140625,-0.03904539087485781,0.0,-0.03904539087485781
18,DIXON,2024-07-19,4,2024-07-26,11344.34375,10934.322265625,10978.837890625,10901.3994140625,11263.55859375,11618.32421875,11263.55859375,-0.007121183739694059,0.0,-0.007121183739694059
18,DIXON,2024-07-19,5,2024-07-29,11344.34375,10934.322265625,10978.837890625,10901.3994140625,11263.55859375,11618.32421875,11618.32421875,0.02415128409256817,0.02415128409256817,0.0
19,SIEMENS,2024-07-19,0,2024-07-22,4108.11572265625,3970.976806640625,3960.68212890625,3999.2001953125,4046.2001953125,4150.93359375,4108.11572265625,0.0,0.0,0.0
19,SIEMENS,2024-07-19,1,2024-07-23,4108.11572265625,3970.976806640625,3960.68212890625,3999.2001953125,4046.2001953125,4150.93359375,3970.976806640625,-0.03338243741754987,0.0,-0.03338243741754987
19,SIEMENS,2024-07-19,2,2024-07-24,4108.11572265625,3970.976806640625,3960.68212890625,3999.2001953125,4046.2001953125,4150.93359375,3960.68212890625,-0.035888374063297146,0.0,-0.035888374063297146
19,SIEMENS,2024-07-19,3,2024-07-25,4108.11572265625,3970.976806640625,3960.68212890625,3999.2001953125,4046.2001953125,4150.93359375,3999.2001953125,-0.02651228317232668,0.0,-0.02651228317232668
19,SIEMENS,2024-07-19,4,2024-07-26,4108.11572265625,3970.976806640625,3960.68212890625,3999.2001953125,4046.2001953125,4150.93359375,4046.2001953125,-0.015071514904579253,0.0,-0.015071514904579253
19,SIEMENS,2024-07-19,5,2024-07-29,4108.11572265625,3970.976806640625,3960.68212890625,3999.2001953125,4046.2001953125,4150.93359375,4150.93359375,0.010422751934082486,0.010422751934082486,0.0
20,AMBER,2024-07-19,0,2024-07-22,4279.7001953125,4205.5,4311.9501953125,4384.5498046875,4380.39990234375,4386.9501953125,4279.7001953125,0.0,0.0,0.0
20,AMBER,2024-07-19,1,2024-07-23,4279.7001953125,4205.5,4311.9501953125,4384.5498046875,4380.39990234375,4386.9501953125,4205.5,-0.017337708700663312,0.0,-0.017337708700663312
20,AMBER,2024-07-19,2,2024-07-24,4279.7001953125,4205.5,4311.9501953125,4384.5498046875,4380.39990234375,4386.9501953125,4311.9501953125,0.0075355745795753215,0.0075355745795753215,0.0
20,AMBER,2024-07-19,3,2024-07-25,4279.7001953125,4205.5,4311.9501953125,4384.5498046875,4380.39990234375,4386.9501953125,4384.5498046875,0.02449928840572535,0.02449928840572535,0.0
20,AMBER,2024-07-19,4,2024-07-26,4279.7001953125,4205.5,4311.9501953125,4384.5498046875,4380.39990234375,4386.9501953125,4380.39990234375,0.023529617131018865,0.02449928840572535,-0.0009696712747064851
20,AMBER,2024-07-19,5,2024-07-29,4279.7001953125,4205.5,4311.9501953125,4384.5498046875,4380.39990234375,4386.9501953125,4386.9501953125,0.025060166625098912,0.025060166625098912,0.0
21,HAL,2024-07-22,0,2024-07-23,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4922.49658203125,4847.77880859375,4752.3134765625,0.0,0.0,0.0
21,HAL,2024-07-22,1,2024-07-24,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4922.49658203125,4847.77880859375,4745.8544921875,-0.0013591242258859104,0.0,-0.0013591242258859104
21,HAL,2024-07-22,2,2024-07-25,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4922.49658203125,4847.77880859375,4726.8193359375,-0.005364574696246849,0.0,-0.005364574696246849
21,HAL,2024-07-22,3,2024-07-26,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4922.49658203125,4847.77880859375,4800.5595703125,0.010152127797953714,0.010152127797953714,0.0
21,HAL,2024-07-22,4,2024-07-29,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4922.49658203125,4847.77880859375,4922.49658203125,0.0358105807430551,0.0358105807430551,0.0
21,HAL,2024-07-22,5,2024-07-30,4752.3134765625,4745.8544921875,4726.8193359375,4800.5595703125,4922.49658203125,4847.77880859375,4847.77880859375,0.02008818073598606,0.0358105807430551,-0.015722400007069037
22,INOXWIND,2024-07-22,0,2024-07-23,149.97999572753906,160.0800018310547,164.4499969482422,170.22000122070312,173.61000061035156,175.91000366210938,149.97999572753906,0.0,0.0,0.0
22,INOXWIND,2024-07-22,1,2024-07-24,149.97999572753906,160.0800018310547,164.4499969482422,170.22000122070312,173.61000061035156,175.91000366210938,160.0800018310547,0.06734235492221097,0.06734235492221097,0.0
22,INOXWIND,2024-07-22,2,2024-07-25,149.97999572753906,160.0800018310547,164.4499969482422,170.22000122070312,173.61000061035156,175.91000366210938,164.4499969482422,0.09647954149158688,0.09647954149158688,0.0
22,INOXWIND,2024-07-22,3,2024-07-26,149.97999572753906,160.0800018310547,164.4499969482422,170.22000122070312,173.61000061035156,175.91000366210938,170.22000122070312,0.13495136731389867,0.13495136731389867,0.0
22,INOXWIND,2024-07-22,4,2024-07-29,149.97999572753906,160.0800018310547,164.4499969482422,170.22000122070312,173.61000061035156,175.91000366210938,173.61000061035156,0.1575543776233992,0.1575543776233992,0.0
22,INOXWIND,2024-07-22,5,2024-07-30,149.97999572753906,160.0800018310547,164.4499969482422,170.22000122070312,173.61000061035156,175.91000366210938,175.91000366210938,0.17288977645842873,0.17288977645842873,0.0
23,DIXON,2024-07-22,0,2024-07-23,10934.322265625,10978.837890625,10901.3994140625,11263.55859375,11618.32421875,11967.7431640625,10934.322265625,0.0,0.0,0.0
23,DIXON,2024-07-22,1,2024-07-24,10934.322265625,10978.837890625,10901.3994140625,11263.55859375,11618.32421875,11967.7431640625,10978.837890625,0.004071182824009867,0.004071182824009867,0.0
